Date,Close,High,Low,Open,Volume,RSI_14,EMA_12,EMA_26,Daily_Return,fng_value,Future_Close,Future_Return,ret_1,ret_5,rsi,close_ema12,close_ema26,ema_cross,vol_chg,volatility,fng,Signal
2021-07-09,33798.01171875,34042.29296875,32318.880859375,32861.671875,27436021028,45.88079519274331,34059.119902664635,34921.38479592718,0.02800225791699673,20.0,32822.34765625,-0.02886749879309422,0.02800225791699673,-0.04221771611809688,0.45880795192743307,-0.00766632210875795,-0.03216862915780472,-0.0246916008142698,-0.2566899476893068,0.02742261002053724,0.2,0
2021-07-10,33520.51953125,34209.0703125,33116.01171875,33811.2421875,22971873468,45.02953122173829,33976.25830706239,34817.616998543686,-0.008210311003178261,20.0,31780.73046875,-0.05190221055130294,-0.008210311003178261,-0.006681809663343197,0.4502953122173829,-0.013413448052272958,-0.03725405639759727,-0.024164740841295607,-0.4147836517290623,0.026765700872755625,0.2,0
2021-07-11,34240.1875,34584.703125,33346.73828125,33509.078125,20108729370,47.73777235429831,34016.86279828356,34774.84444309601,0.021469475378479208,20.0,31421.5390625,-0.08231988909231294,0.021469475378479208,0.0001458203306401451,0.4773777235429831,0.006565117513650076,-0.015374819115895555,-0.02179683782778019,-0.49974968713519985,0.024197638293315532,0.2,0
2021-07-12,33155.84765625,34592.15625,32697.30859375,34254.015625,24321499537,44.204008914936736,33884.398930278396,34654.91875518149,-0.031668630428790756,25.0,31533.068359375,-0.0489439845935925,-0.031668630428790756,-0.020660868096371465,0.4420400891493674,-0.021501083006592037,-0.043257094599517876,-0.02223406813752493,-0.2558690457460851,0.026232094033438295,0.25,0
2021-07-13,32702.025390625,33327.1015625,32261.419921875,33125.46875,19120856669,42.77679639258813,33702.49530879326,34510.25998743656,-0.013687548281983153,20.0,31796.810546875,-0.027680696621607617,-0.013687548281983153,-0.005333324937234263,0.42776796392588134,-0.02968533661978523,-0.052397014611592296,-0.02340650806274336,-0.45219731213270603,0.024925127130492584,0.2,0
2021-07-14,32822.34765625,33061.3984375,31639.125,32723.845703125,21376531210,43.29950389457432,33567.08797763276,34385.22944438571,0.003679352094793975,21.0,30817.83203125,-0.06107167122819449,0.003679352094793975,-0.02886749879309425,0.4329950389457432,-0.022186622857455207,-0.04545212620039363,-0.023793398501999463,-0.32094663077096747,0.023824771005103624,0.21,0
2021-07-15,31780.73046875,33159.640625,31175.708984375,32827.875,21300524237,39.90150911937791,33292.26374549695,34192.30359433862,-0.031734999531688124,20.0,29807.34765625,-0.06209368958465029,-0.031734999531688124,-0.05190221055130295,0.39901509119377915,-0.04540193746817234,-0.07052970616428178,-0.02632287837402958,-0.2918590424071817,0.022007219276479403,0.2,0
2021-07-16,31421.5390625,32218.40625,31100.673828125,31841.55078125,23699476918,38.77156845102661,33004.4599481128,33987.06177716539,-0.011302175908234458,22.0,32110.693359375,0.021932544281303853,-0.011302175908234458,-0.08231988909231291,0.3877156845102661,-0.047960817662260014,-0.07548527529346682,-0.02891105549208617,-0.15869345823440698,0.0208500333276905,0.22,1
2021-07-17,31533.068359375,31935.9453125,31223.990234375,31397.30859375,18895018942,39.34591508924249,32778.09201138391,33805.2844869587,0.003549453661488622,15.0,32313.10546875,0.024737114082432437,0.003549453661488622,-0.048943984593592504,0.3934591508924249,-0.0379834082952879,-0.06721482046572536,-0.030385559274647034,-0.35487897845725097,0.021147453295545852,0.15,1
2021-07-18,31796.810546875,32398.99609375,31215.4921875,31533.884765625,18787986667,40.76106839178763,32627.125632228694,33656.50863954509,0.008363987433579023,19.0,33581.55078125,0.05612953638050986,0.008363987433579023,-0.02768069662160766,0.4076106839178763,-0.025448612749801036,-0.055255229013416396,-0.030584961094476504,-0.3321303152225547,0.02009476257667414,0.19,2
2021-07-19,30817.83203125,31885.859375,30563.734375,31800.01171875,20434789545,37.28377340370619,32348.77277053966,33446.2362981899,-0.030788575922789052,24.0,34292.4453125,0.11274684337712858,-0.030788575922789052,-0.06107167122819446,0.37283773403706194,-0.04732608405731864,-0.0785859504042955,-0.03281276607226602,-0.21419340577249418,0.018503833355038607,0.24,2
2021-07-20,29807.34765625,31006.1875,29360.955078125,30838.28515625,23148267245,34.05445386368305,31957.784291418175,33176.68899137953,-0.03278895069501786,19.0,35350.1875,0.18595548680386456,-0.03278895069501786,-0.062093689584650336,0.3405445386368305,-0.06728991645849636,-0.10155749225020627,-0.03673979342176281,-0.06772746888881456,0.019957689127945592,0.19,2
2021-07-21,32110.693359375,32752.326171875,29526.18359375,29796.28515625,28203024559,45.61733042112532,31981.308763411533,33097.72635197179,0.07727442675168827,10.0,37337.53515625,0.16277573761417946,0.07727442675168827,0.021932544281303867,0.4561733042112532,0.004045631681949491,-0.029821776338965544,-0.033730945040995164,0.14942401658631238,0.033443580181464413,0.1,2
2021-07-22,32313.10546875,32576.400390625,31745.298828125,32138.873046875,19555230518,46.5050086946724,32032.35441038668,33039.606286547954,0.006303573302191001,21.0,39406.94140625,0.21953432932530884,0.006303573302191001,0.0247371140824324,0.465050086946724,0.00876460889407138,-0.02198878556533368,-0.03048619488457327,-0.17649157825166067,0.03233120406346714,0.21,2
2021-07-23,33581.55078125,33581.55078125,32057.892578125,32305.958984375,22552046192,51.81316177820629,32270.692313596424,33079.75032319255,0.03925482537500802,23.0,39995.90625,0.19100831615946115,0.03925482537500802,0.05612953638050988,0.518131617782063,0.040620711043787505,0.015169414918637658,-0.024457802785436633,-0.029974735146794388,0.034488022960712045,0.23,2
2021-07-24,34292.4453125,34490.390625,33424.859375,33593.73046875,21664706865,54.53596587680153,32581.731236504667,33169.57958165977,0.021169199000986128,22.0,40008.421875,0.16668325954627852,0.021169199000986128,0.11274684337712859,0.5453596587680153,0.05250531543513093,0.03385227503640387,-0.01772251420033477,-0.06307786995620644,0.03495639794810024,0.22,2
2021-07-25,35350.1875,35364.92578125,33881.8359375,34290.29296875,20856685287,58.31058473064665,33007.64758473472,33331.10609412941,0.030844758309330533,27.0,42235.546875,0.19477575260385818,0.030844758309330533,0.18595548680386464,0.5831058473064665,0.07096961118636802,0.0605764897261003,-0.00970440370269221,-0.08829830693357364,0.033221760205662976,0.27,2
2021-07-26,37337.53515625,40499.67578125,35287.3125,35384.03125,51022126212,64.3067067253948,33673.784134198606,33627.87861724946,0.05621887171744144,26.0,41626.1953125,0.11486189804181847,0.05621887171744144,0.1627757376141794,0.643067067253948,0.10880128611178397,0.1103149140397357,0.001365102969224985,0.7538684897073915,0.034959060705361,0.26,2
2021-07-27,39406.94140625,39406.94140625,36441.7265625,37276.03515625,35097370560,69.26403916130234,34555.80832989882,34055.957342360605,0.055424286615063156,32.0,39974.89453125,0.014412514768525573,0.055424286615063156,0.21953432932530892,0.6926403916130234,0.1403854608185744,0.15712329006336745,0.014677343599925008,0.3585083152212826,0.03640526692770401,0.32,1
2021-07-28,39995.90625,40816.0703125,38862.4375,39503.1875,38702404695,70.51900487488966,35392.74647145285,34495.9535577413,0.014945713184850051,50.0,39201.9453125,-0.019851055068917208,0.014945713184850051,0.19100831615946112,0.7051900487488966,0.13005941153111644,0.15943761876454787,0.025997046645208632,0.43851668125823734,0.036167415838833324,0.5,0
2021-07-29,40008.421875,40593.0703125,39352.05859375,39995.453125,27167146027,70.54652620653678,36102.85037969087,34904.28454420491,0.00031292265067750513,50.0,38152.98046875,-0.04637627077736367,0.00031292265067750513,0.1666832595462786,0.7054652620653679,0.10817903445945509,0.14623240090570833,0.03433864498692207,0.08516202025330304,0.03205658203261407,0.5,0
2021-07-30,42235.546875,42235.546875,38397.35546875,40027.484375,33072782960,75.01608393834795,37046.34214819997,35447.34101315269,0.055666404612466414,53.0,39747.50390625,-0.05890874282067645,0.055666404612466414,0.19477575260385827,0.7501608393834794,0.14007333587864546,0.19150113006582226,0.04510919830217919,0.2618236241569547,0.02523585309099081,0.53,0
2021-07-31,41626.1953125,42231.44921875,41110.83203125,42196.3046875,25802845343,71.80543115376146,37750.93494270767,35905.03392421545,-0.014427457617713135,60.0,40869.5546875,-0.018177030577012334,-0.014427457617713135,0.11486189804181857,0.7180543115376146,0.10265336145114246,0.15934148399247228,0.05141064682986651,0.002474854520526171,0.025127786603527845,0.6,0
2021-08-01,39974.89453125,42541.6796875,39540.94140625,41460.84375,26688438115,63.832406436570125,38093.08257171418,36206.50508029208,-0.039669750474507826,60.0,42816.5,0.07108475211932333,-0.039669750474507826,0.014412514768525675,0.6383240643657012,0.04940035913326568,0.1040804530180719,0.052106036946631296,0.03163311493756185,0.03240094854948582,0.6,2
2021-08-02,39201.9453125,40419.1796875,38746.34765625,39907.26171875,25595265436,60.44892456009167,38263.67683952738,36428.38954193711,-0.019335866368471732,48.0,44555.80078125,0.136571168243604,-0.019335866368471732,-0.019851055068917156,0.6044892456009167,0.02452112683544727,0.07613720522478529,0.05038068716920496,-0.02263166076752277,0.03417761087216127,0.48,2
2021-08-03,38152.98046875,39750.03125,37782.05078125,39178.40234375,26189830450,56.102803170202726,38246.646628638555,36556.137017997324,-0.02675797936526192,48.0,43798.1171875,0.1479605695123548,-0.02675797936526192,-0.046376270777363726,0.5610280317020273,-0.002449003197535715,0.04368195277215747,0.0462442081834018,-0.008818179446122613,0.03666033119642188,0.48,2
2021-08-04,39747.50390625,39952.296875,37589.1640625,38213.33203125,25372562724,60.725339857928134,38477.547748271085,36792.534565275295,0.041792893187100555,42.0,46365.40234375,0.16649846624606243,0.041792893187100555,-0.058908742820676485,0.6072533985792813,0.03300512200744343,0.08031437289899568,0.0457976924641148,-0.04819727480558908,0.03746281987566568,0.42,2
2021-08-05,40869.5546875,41341.93359375,37458.00390625,39744.515625,35185031017,63.62788153333944,38845.54881584476,37094.53605581046,0.02822946527400849,50.0,45585.03125,0.11537871157529969,0.02822946527400849,-0.018177030577012365,0.6362788153333944,0.05210393296926896,0.10176751168985776,0.047204061466082914,0.25741560314029055,0.03477587841470084,0.5,2
2021-08-06,42816.5,43271.66015625,39932.1796875,40865.8671875,38226483046,68.04135312379846,39456.464382637874,37518.38523686153,0.04763803587748594,52.0,45593.63671875,0.06486136696717387,0.04763803587748594,0.07108475211932341,0.6804135312379845,0.0851580512834964,0.14121382702614582,0.05165678462814527,0.3054040545278906,0.03370707331629009,0.52,2
2021-08-07,44555.80078125,44689.859375,42618.56640625,42832.796875,40030862141,71.38217957233245,40240.97767473204,38039.67527718661,0.04062220829002827,69.0,44428.2890625,-0.002861843273248038,0.04062220829002827,0.13657116824360394,0.7138217957233245,0.1072246092377449,0.17129813692103957,0.0578685906623817,0.3145100436871025,0.03517011163158225,0.69,1
2021-08-08,43798.1171875,45282.3515625,43331.91015625,44574.4375,36302664750,68.0451461368903,40788.229907465575,38466.22652980242,-0.017005273846830926,74.0,47793.3203125,0.09121860439562987,-0.017005273846830926,0.14796056951235492,0.680451461368903,0.07379303507072565,0.1386122616827672,0.06036472997589559,0.18996773938969486,0.036188734533000005,0.74,2
2021-08-09,46365.40234375,46456.83203125,42848.6875,43791.92578125,38734079049,72.70181572960533,41646.25643612471,39051.35066416891,0.058616336068955555,65.0,47096.9453125,0.01577777678550893,0.058616336068955555,0.16649846624606246,0.7270181572960532,0.11331500863380883,0.18729318077830293,0.06644855370743241,0.2291700766346132,0.03661480248845633,0.65,1
2021-08-10,45585.03125,46637.98828125,44705.5546875,46280.84765625,33546019517,69.39159316527663,42252.22179210553,39535.327003860104,-0.016830892309838696,71.0,47047.00390625,0.03207133166657641,-0.016830892309838696,0.11537871157529977,0.6939159316527663,0.07887891610275455,0.1530202152001734,0.06872068588126656,0.0767324901571374,0.03680016507672374,0.71,2
2021-08-11,45593.63671875,46735.6328125,45351.7109375,45599.703125,34319709073,69.4081347051712,42766.285626973906,39984.09068644454,0.00018877838873909702,70.0,46004.484375,0.009011074479194645,0.00018877838873909702,0.06486136696717382,0.694081347051712,0.06611168237610054,0.14029445051772083,0.06958254877789649,0.07605060481231353,0.032795841951344336,0.7,1
2021-08-12,44428.2890625,46228.91015625,43861.4453125,45576.87890625,33723620826,64.33747048904405,43021.978463208696,40313.290566152355,-0.02555943636254754,70.0,44695.359375,0.0060112671033605595,-0.02555943636254754,-0.0028618432732480104,0.6433747048904405,0.03268818983985011,0.10207548028348401,0.06719094023375494,0.04111993495663736,0.03354327741223159,0.7,1
2021-08-13,47793.3203125,47831.9765625,44282.41796875,44439.69140625,31744259539,70.93947990721227,43756.03105540736,40867.36684365958,0.07574073458615982,70.0,44801.1875,-0.06260566943111984,0.07574073458615982,0.09121860439562979,0.7093947990721228,0.09226817788798769,0.1694739349206431,0.07068388386260671,-0.03481834137262137,0.035609483477250375,0.7,0
2021-08-14,47096.9453125,48098.68359375,46177.6328125,47810.6875,31211354442,68.12866264213808,44270.01786419084,41328.81710061072,-0.01457055076832292,76.0,46717.578125,-0.00805502745417572,-0.01457055076832292,0.015777776785508957,0.6812866264213808,0.0638564785987088,0.13956673857486335,0.07116585883452875,-0.06737694588162099,0.03680535125805953,0.76,1
2021-08-15,47047.00390625,47357.10546875,45579.58984375,47096.66796875,30988958446,67.92081276816268,44697.2464860461,41752.386493621045,-0.0010603958689597848,71.0,49339.17578125,0.04872088942300307,-0.0010603958689597848,0.032071331666576386,0.6792081276816267,0.05257051843087179,0.1268099348869045,0.07053153699070513,-0.04406699714016371,0.03703962551168057,0.71,2
2021-08-16,46004.484375,47998.09765625,45700.3203125,47019.9609375,32776876610,63.561461240713555,44898.360007423624,42067.356707056526,-0.02215910567498447,72.0,48905.4921875,0.06305923980916263,-0.02215910567498447,0.009011074479194692,0.6356146124071356,0.024636186430717855,0.09359104008745689,0.06729691432911489,0.015614417931638093,0.03673448588416041,0.72,2
2021-08-17,44695.359375,47139.5703125,44512.41796875,45936.45703125,33451362600,58.48517169594399,44867.12914089691,42262.02357134863,-0.028456465011732934,72.0,49321.65234375,0.1035072328188434,-0.028456465011732934,0.006011267103360529,0.5848517169594399,-0.0038284100005039345,0.05757736137606617,0.0616417613120257,0.04415327637280286,0.036369411054108736,0.72,2
2021-08-18,44801.1875,45952.0625,44364.02734375,44686.75,32194123075,58.771821290098735,44856.98427306661,42450.10978828577,0.002367765389513554,73.0,49546.1484375,0.10591149927666538,0.002367765389513554,-0.06260566943111978,0.5877182129009874,-0.0012438815040920481,0.05538449072193008,0.05669889893771307,-0.0019777019785966435,0.03582209683387951,0.73,2
2021-08-19,46717.578125,46970.76171875,43998.31640625,44741.8828125,37204312299,63.66450146516374,45143.22948105636,42766.218553968305,0.04277544261522093,70.0,47706.1171875,0.021159895315099878,0.04277544261522093,-0.008055027454175745,0.6366450146516374,0.03487452408792091,0.09239441093079859,0.055581508196438145,0.13627955804442426,0.03334559723665989,0.7,1
2021-08-20,49339.17578125,49342.15234375,46650.70703125,46723.12109375,34706867452,69.071732823532,45788.75968108615,43253.10427450769,0.056115872471717454,70.0,48960.7890625,-0.00766909282043166,0.056115872471717454,0.04872088942300312,0.6907173282353201,0.07753903195657896,0.14070831698267927,0.05862366295112165,0.05317213407500977,0.036756734053143704,0.7,1
2021-08-21,48905.4921875,49717.01953125,48312.19921875,49327.07421875,40585205312,67.28782681862349,46268.25698976521,43671.79967547009,-0.008789842693618932,78.0,46942.21875,-0.04014423226685781,-0.008789842693618932,0.06305923980916273,0.6728782681862349,0.05699880153942605,0.11984146636781756,0.05945386573463152,0.18874443405275823,0.037091486432301105,0.78,0
2021-08-22,49321.65234375,49471.609375,48199.94140625,48869.10546875,25370975378,68.13820868936611,46738.01012114748,44090.30728052786,0.00850947690403503,76.0,49058.66796875,-0.00533202685844983,0.00850947690403503,0.10350723281884333,0.6813820868936611,0.055279251639202664,0.11865068278924262,0.06005181192712983,-0.28071956972893486,0.03522067296910323,0.76,1
2021-08-23,49546.1484375,50482.078125,49074.60546875,49291.67578125,34305053719,68.61223017751493,47170.03140058633,44494.443662525795,0.004551674225862445,79.0,48902.40234375,-0.012992858457243224,0.004551674225862445,0.10591149927666543,0.6861223017751493,0.050373446155563384,0.11353563184854165,0.06013307545440738,0.008961009313541882,0.02690441044970841,0.79,1
2021-08-24,47706.1171875,49878.76953125,47687.1171875,49562.34765625,35361168834,60.647973827722325,47252.506137034594,44732.34540511648,-0.037137725293038826,79.0,48829.83203125,0.02355494242663783,-0.037137725293038826,0.021159895315099986,0.6064797382772232,0.009599724703488022,0.06647922784847715,0.0563386674473334,0.024699915651759163,0.029454131696010424,0.79,1
2021-08-25,48960.7890625,49202.87890625,47163.61328125,47727.2578125,32646349931,63.738806118776054,47515.3188947985,45045.563453811556,0.02630002081428562,73.0,47054.984375,-0.038925122000529444,0.02630002081428562,-0.007669092820431711,0.6373880611877606,0.030421139988596968,0.08691700821331727,0.054827939792991165,-0.05149512218471551,0.03042686152722148,0.73,0
2021-08-26,46942.21875,49347.58203125,46405.78125,49002.640625,32666549568,56.10396042258962,47427.14964175258,45186.056438714404,-0.04122830434622349,75.0,47166.6875,0.004781809551769429,-0.04122830434622349,-0.040144232266857816,0.5610396042258963,-0.010224753024703603,0.038865137825591534,0.049597008007940646,-0.04275569132233616,0.03278317971579674,0.75,1
2021-08-27,49058.66796875,49112.78515625,46394.28125,46894.5546875,34511076995,61.33367398131544,47678.15246129064,45472.916552050374,0.04508626296557394,71.0,48847.02734375,-0.004314031215336166,0.04508626296557394,-0.005332026858449801,0.6133367398131544,0.02895488680229752,0.07885466094076476,0.04849558982468283,0.0203010563352035,0.03331157492317956,0.71,1
2021-08-28,48902.40234375,49283.50390625,48499.23828125,49072.5859375,28568103401,60.75810541101564,47866.49859705362,45726.952536620716,-0.003185280633781984,78.0,49327.72265625,0.008697329622178741,-0.003185280633781984,-0.012992858457243184,0.6075810541101564,0.021641519163888567,0.06944372259634424,0.04678960529283982,-0.15718683997700497,0.033496030500851946,0.78,1
2021-08-29,48829.83203125,49644.11328125,47925.85546875,48911.25,25889650240,60.474281467104866,48014.70374077614,45956.79546214881,-0.0014839825657210204,72.0,50025.375,0.024483864044113016,-0.0014839825657210204,0.023554942426637915,0.6047428146710486,0.016976638966151203,0.06251603359654379,0.04477919441363731,-0.23623699564095071,0.031442424653766794,0.72,1
2021-08-30,47054.984375,48925.60546875,46950.2734375,48834.8515625,31847007016,53.84893359775234,47867.05460757981,46038.14278902667,-0.0363476092875793,73.0,49944.625,0.061409873223446376,-0.0363476092875793,-0.038925122000529444,0.5384893359775235,-0.016965118059535267,0.022086937577675103,0.03972601212291016,-0.026542651247765312,0.028119077820890112,0.73,2
2021-08-31,47166.6875,48189.55078125,46750.09375,47024.33984375,34730363427,54.18910334443868,47759.3058217983,46121.738693543215,0.0023738850726162664,73.0,51753.41015625,0.09724496035999984,0.0023738850726162664,0.004781809551769323,0.5418910334443868,-0.012408436672205925,0.02265631860498507,0.03550532080188762,0.05950062828042042,0.028145813666881642,0.73,2
2021-09-01,48847.02734375,49111.08984375,46562.4375,47099.7734375,39139399125,59.075752247248595,47926.64759440625,46323.61192689187,0.03562556399047523,71.0,52633.53515625,0.07751767135906348,0.03562556399047523,-0.004314031215336134,0.5907575224724859,0.019203925071762606,0.05447363260102844,0.03460515276840459,0.17077506407391244,0.030604123499812955,0.71,2
2021-09-02,49327.72265625,50343.421875,48652.3203125,48807.84765625,39508070319,60.37783327443519,48142.19760392067,46546.13864758507,0.009840830417728652,74.0,46811.12890625,-0.051017837728641595,0.009840830417728652,0.00869732962217884,0.6037783327443519,0.024625486814768616,0.05975971561733928,0.034289825165087384,0.16845393857733484,0.03074735486226853,0.74,0
2021-09-03,50025.375,50982.2734375,48386.0859375,49288.25,43206179619,62.254867179272956,48431.91720331749,46803.85985887506,0.014143210068944922,74.0,46091.390625,-0.07863977781276002,0.014143210068944922,0.024483864044112957,0.6225486717927295,0.03290098531497665,0.06883011680742968,0.0347846812068795,0.24012658484613056,0.028023895037870908,0.74,0
2021-09-04,49944.625,50545.58203125,49548.78125,50009.32421875,37471327794,61.88940841245869,48664.641479730184,47036.50912858802,-0.0016141808032423821,72.0,46391.421875,-0.07114285320993,-0.0016141808032423821,0.061409873223446265,0.6188940841245869,0.026302125760095274,0.06182677935264702,0.03461422587061458,0.08822660027994568,0.027052342096848623,0.72,0
2021-09-05,51753.41015625,51868.6796875,49538.59765625,49937.859375,30322676319,66.61680569741247,49139.836660733235,47385.909204711126,0.03621581213694158,73.0,44883.91015625,-0.13273521453485138,0.03621581213694158,0.09724496035999985,0.6661680569741247,0.05318645060953631,0.0921687696794189,0.037013692159941325,-0.11987038862903157,0.024127011287695548,0.73,0
2021-09-06,52633.53515625,52700.94140625,51053.6796875,51769.00390625,38884105426,68.65430015966614,49677.328736966585,47774.62223815845,0.017006125728580734,79.0,45201.45703125,-0.14120423610036525,0.017006125728580734,0.07751767135906351,0.6865430015966614,0.059508159847645015,0.101704894574983,0.03982671991257325,0.12090450050522478,0.021034047412530194,0.79,0
2021-09-07,46811.12890625,52853.765625,43285.20703125,52660.48046875,65210059683,47.848657521508315,49236.374916856344,47703.252361720784,-0.1106216071695616,79.0,46063.26953125,-0.015976102103791592,-0.1106216071695616,-0.051017837728641546,0.47848657521508314,-0.04925720089469965,-0.018701522669902104,0.032138742732053416,0.5911346079982033,0.042965157357002105,0.79,0
2021-09-08,46091.390625,47334.0546875,44561.39453125,46827.76171875,49007762488,45.993147506240994,48752.531179647674,47583.855196037766,-0.015375366885328479,47.0,44963.07421875,-0.02447998185669843,-0.015375366885328479,-0.07863977781275999,0.45993147506240994,-0.05458466443191767,-0.03136493596176804,0.024560346756166584,0.2892864861962002,0.04311752571153644,0.47,0
2021-09-09,46391.421875,47261.94921875,45669.73828125,45774.7421875,38672657013,46.91725708850301,48389.28359431726,47495.52680188682,0.006509485739778498,45.0,47092.4921875,0.015112067795399944,0.006509485739778498,-0.07114285320992997,0.46917257088503006,-0.04128727625039452,-0.023246503433728805,0.018817704584233264,0.04705170207623119,0.04174995160696041,0.45,1
2021-09-10,44883.91015625,47031.7421875,44344.484375,46396.6640625,39154666597,42.94140897360061,47849.99537307614,47302.07371702483,-0.032495484247323514,46.0,48176.34765625,0.07335451587302347,-0.032495484247323514,-0.13273521453485138,0.4294140897360061,-0.0619871578607315,-0.051121724075798625,0.01158345951869122,0.0613790359229623,0.04291482567079959,0.46,2
2021-09-11,45201.45703125,45969.29296875,44818.265625,44869.83984375,34499835245,44.017578476710945,47442.527935872116,47146.472481041514,0.0070748487352050304,31.0,47783.359375,0.057119891997397414,0.0070748487352050304,-0.14120423610036525,0.44017578476710945,-0.047237594667201566,-0.04125473969603222,0.00627948262618494,-0.07750520787081043,0.04088156502701013,0.31,2
2021-09-12,46063.26953125,46364.87890625,44790.4609375,45206.62890625,27881980161,46.94238402970309,47230.334335161024,47066.235225501405,0.019066033632592516,32.0,47267.51953125,0.026143389565150582,0.019066033632592516,-0.015976102103791634,0.46942384029703094,-0.024710068652683548,-0.02130966476171392,0.0034865569526305595,-0.2818272148732566,0.04140286346573012,0.32,1
2021-09-13,44963.07421875,46598.6796875,43591.3203125,46057.21484375,40969943253,43.796610158328924,46881.525086482405,46910.4455212976,-0.023884438158555232,44.0,48278.36328125,0.07373359406811857,-0.023884438158555232,-0.02447998185669842,0.43796610158328925,-0.04092125553069015,-0.04151253054425763,-0.0006165030942216765,0.09547168327889692,0.041091462890985204,0.44,2
2021-09-14,47092.4921875,47218.125,44752.33203125,44960.05078125,38652152880,50.68499285058625,46913.98156356203,46923.930459534815,0.0473592610325122,30.0,47260.21875,0.003561641244897218,0.0473592610325122,0.015112067795399975,0.5068499285058625,0.003805062328724018,0.003592233777401699,-0.00021202179517676445,0.029204013068957396,0.04491729673745991,0.3,1
2021-09-15,48176.34765625,48450.46875,46773.328125,47098.0,30484496466,53.789485946762014,47108.191731667874,47016.702103735945,0.023015462091804384,49.0,42843.80078125,-0.11068806861510183,0.023015462091804384,0.07335451587302355,0.5378948594676202,0.022674526134784267,0.02466454473891977,0.0019458963270131413,-0.20526966000816968,0.043753128558437625,0.49,0
2021-09-16,47783.359375,48486.828125,47079.55859375,48158.90625,31764293754,52.498993446361744,47212.06367679589,47073.491531236985,-0.008157286726135138,53.0,40693.67578125,-0.1483713930222178,-0.008157286726135138,0.05711989199739742,0.5249899344636174,0.012100629663534201,0.015079991321484298,0.0029437405438037523,-0.1604691624264593,0.04298484694252784,0.53,0
2021-09-17,47267.51953125,48160.921875,46832.5234375,47771.00390625,28727713711,50.776947832779044,47220.59534671191,47087.86397568239,-0.010795386730801604,48.0,43574.5078125,-0.07813000883848871,-0.010795386730801604,0.02614338956515061,0.5077694783277904,0.000993722848972034,0.003815326081904935,0.002818802124854747,-0.26116366281174147,0.02417364716199628,0.48,0
2021-09-18,48278.36328125,48791.78125,47087.28515625,47273.52734375,28575630451,53.963697426963435,47383.32887510239,47176.04910942814,0.021385589090024082,50.0,44895.09765625,-0.07007829998897183,0.021385589090024082,0.07373359406811852,0.5396369742696343,0.018889225966095324,0.023365970500517363,0.004393749997873897,-0.2700656080128358,0.02416272104773101,0.5,0
2021-09-19,47260.21875,48328.3671875,46919.8046875,48268.85546875,26967722648,50.42277639797222,47364.38885585586,47182.28389761865,-0.021089044077959085,53.0,42839.75,-0.09353466545264351,-0.021089044077959085,0.003561641244897107,0.5042277639797222,-0.002199333895616884,0.0016517821085233475,0.003859604563279939,-0.3214409404529311,0.025498664196075983,0.53,0
2021-09-20,42843.80078125,47328.19921875,42598.9140625,47261.40625,43909845642,38.593167520142764,46668.913767454964,46860.914777887636,-0.09344895316951951,50.0,42716.59375,-0.002969088384559719,-0.09344895316951951,-0.11068806861510183,0.3859316752014276,-0.08196276016332837,-0.08572419073929816,-0.004097252717808031,0.1537916461759698,0.03861304524806683,0.5,1
2021-09-21,40693.67578125,43607.609375,39787.609375,43012.234375,48701090088,34.36598802781913,45749.646384961896,46404.08225961818,-0.050185206746199196,27.0,43208.5390625,0.0617998554558875,-0.050185206746199196,-0.1483713930222178,0.3436598802781913,-0.11051387285419134,-0.12305827850274065,-0.014102980660082753,0.24473648207312423,0.04097055821191733,0.27,2
2021-09-22,43574.5078125,43978.62109375,40625.6328125,40677.953125,38139709246,43.323407417948275,45415.00968150621,46194.484152424244,0.07079311406361999,21.0,42235.73046875,-0.030723866107925414,0.07079311406361999,-0.07813000883848875,0.43323407417948273,-0.0405262903589273,-0.0567162159724377,-0.016873756363336767,0.002087059141035217,0.04771281589302987,0.21,0
2021-09-23,44895.09765625,44942.17578125,43109.33984375,43560.296875,34244064430,46.900877417625075,45335.02321608218,46098.23330085578,0.0303064775724482,27.0,41034.54296875,-0.08599056220033768,0.0303064775724482,-0.07007829998897186,0.46900877417625075,-0.009703878560629597,-0.026099387296550702,-0.01655616777746305,-0.09381220421440581,0.04833995216210901,0.27,0
2021-09-24,42839.75,45080.4921875,40936.55859375,44894.30078125,42839345714,42.413632636958006,44951.13502899262,45856.86416745906,-0.04578111561282838,33.0,41564.36328125,-0.029771105544500142,-0.04578111561282838,-0.09353466545264355,0.42413632636958004,-0.046970672211743225,-0.06579416674548944,-0.01975122274298824,0.1230208332535053,0.047360716816037825,0.33,0
2021-09-25,42716.59375,42996.2578125,41759.921875,42840.890625,31604717236,42.15338482037507,44607.35944760914,45624.251543943574,-0.002874812528084303,28.0,43790.89453125,0.025149495475631178,-0.002874812528084303,-0.0029690883845596705,0.42153384820375067,-0.04238685546562837,-0.06373053136319451,-0.022288411577667255,-0.18282053824506214,0.046144855621492176,0.28,1
2021-09-26,43208.5390625,43919.30078125,40848.4609375,42721.62890625,30661222077,43.64099784779061,44392.1563114385,45445.30987865145,0.011516492054097771,27.0,48116.94140625,0.11359797045325061,0.011516492054097771,0.0617998554558874,0.4364099784779061,-0.026662756380534613,-0.04921895839469692,-0.02317408705155921,-0.20223368221522503,0.04669490984367109,0.27,2
